Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-04-03,Bihar,31,3,1,0,
2020-04-03,Chandigarh,18,0,0,0,124
2020-04-03,Chhattisgarh,9,3,0,0,1232
2020-04-03,Delhi,386,8,6,0,2621
2020-04-03,Goa,6,0,0,0,220
2020-04-03,Gujarat,95,10,9,0,
2020-04-03,Himachal Pradesh,6,1,2,3,
2020-04-03,Haryana,58,28,0,0,1325
2020-04-03,Jharkhand,2,0,0,0,
2020-04-03,Jammu and Kashmir,75,3,2,0,
2020-04-03,Karnataka,128,11,4,0,4587
2020-04-03,Kerala,295,42,2,0,9139
2020-04-03,Ladakh,14,3,0,0,
2020-04-03,Maharashtra,487,50,26,0,
2020-04-03,Manipur,2,0,0,0,
2020-04-03,Madhya Pradesh,154,0,8,0,
2020-04-03,Mizoram,1,0,0,0,
2020-04-03,Odisha,20,2,0,0,1395
2020-04-03,Punjab,53,1,5,0,1434
2020-04-03,Puducherry,5,0,0,0,
2020-04-03,Rajasthan,179,3,0,0,
2020-04-03,Telangana,229,32,11,0,
2020-04-03,Tamil Nadu,411,6,1,0,3684
2020-04-03,India,3105,230,83,3,69245
2020-04-03,Uttar Pradesh,174,17,2,0,
2020-04-03,Uttarakhand,16,2,0,0,678
2020-04-03,West Bengal,53,3,3,0,659
2020-04-04,Andaman and Nicobar Islands,10,0,0,0,
2020-04-04,Andhra Pradesh,192,2,1,0,1800
2020-04-04,Arunachal Pradesh,1,0,0,0,
2020-04-04,Assam,26,0,0,0,962
2020-04-04,Bihar,32,3,1,0,
2020-04-04,Chandigarh,18,3,0,0,124
2020-04-04,Chhattisgarh,10,3,0,0,1232
2020-04-04,Delhi,445,16,6,0,2621
2020-04-04,Goa,7,0,0,0,220
2020-04-04,Gujarat,108,13,10,0,
2020-04-04,Himachal Pradesh,13,1,2,3,
2020-04-04,Haryana,84,29,0,0,1325
2020-04-04,Jharkhand,2,0,0,0,
2020-04-04,Jammu and Kashmir,92,3,2,0,
2020-04-04,Karnataka,144,11,4,0,4587
2020-04-04,Kerala,306,50,2,0,9744
2020-04-04,Ladakh,14,3,0,0,
2020-04-04,Maharashtra,635,52,32,0,
2020-04-04,Manipur,2,0,0,0,
2020-04-04,Madhya Pradesh,179,0,11,0,
2020-04-04,Mizoram,1,0,0,0,
2020-04-04,Odisha,21,2,0,0,1395
2020-04-04,Punjab,65,3,5,0,1434
2020-04-04,Puducherry,5,0,0,0,
2020-04-04,Rajasthan,206,25,1,0,
2020-04-04,Telangana,272,33,11,0,
2020-04-04,Tamil Nadu,485,8,3,0,3684
2020-04-04,India,3684,286,96,3,79950
2020-04-04,Uttar Pradesh,234,21,2,0,
2020-04-04,Uttarakhand,22,2,0,0,678
2020-04-04,West Bengal,53,3,3,0,1042
2020-04-05,Andaman and Nicobar Islands,10,0,0,0,
2020-04-05,Andhra Pradesh,256,5,1,0,1800
2020-04-05,Arunachal Pradesh,1,0,0,0,
2020-04-05,Assam,26,0,0,0,962
2020-04-05,Bihar,32,3,1,0,3037
2020-04-05,Chandigarh,18,5,0,0,124
2020-04-05,Chhattisgarh,10,8,0,0,1232
2020-04-05,Delhi,503,16,7,0,2621
2020-04-05,Goa,7,0,0,0,220
2020-04-05,Gujarat,128,21,11,0,
2020-04-05,Himachal Pradesh,14,1,2,3,
2020-04-05,Haryana,90,29,0,0,1325
2020-04-05,Jharkhand,3,0,0,0,
2020-04-05,Jammu and Kashmir,106,4,2,0,1551
2020-04-05,Karnataka,151,12,4,0,4587
2020-04-05,Kerala,314,56,2,0,10221
2020-04-05,Ladakh,14,3,0,0,
2020-04-05,Maharashtra,747,56,45,0,16008
2020-04-05,Manipur,2,0,0,0,
2020-04-05,Madhya Pradesh,193,3,13,0,2812
2020-04-05,Mizoram,1,0,0,0,
2020-04-05,Odisha,39,2,0,0,1395
2020-04-05,Punjab,68,4,7,0,1434
2020-04-05,Puducherry,5,0,0,0,
2020-04-05,Rajasthan,266,25,1,0,
2020-04-05,Telangana,334,33,11,0,
2020-04-05,Tamil Nadu,571,8,5,0,3684
2020-04-05,India,4293,329,118,3,89534
2020-04-05,Uttar Pradesh,278,21,3,0,5255
2020-04-05,Uttarakhand,26,4,0,0,678
2020-04-05,West Bengal,80,10,3,0,1042
2020-04-06,Andaman and Nicobar Islands,10,0,0,0,
2020-04-06,Andhra Pradesh,303,5,3,0,1800
2020-04-06,Arunachal Pradesh,1,0,0,0,
2020-04-06,Assam,26,0,0,0,962
2020-04-06,Bihar,32,9,1,0,3037
2020-04-06,Chandigarh,18,5,0,0,124
2020-04-06,Chhattisgarh,10,8,0,0,1232
2020-04-06,Delhi,525,16,7,0,2621
2020-04-06,Goa,7,0,0,0,220
2020-04-06,Gujarat,146,22,12,0,
2020-04-06,Himachal Pradesh,18,1,2,3,
2020-04-06,Haryana,110,29,2,0,1325
2020-04-06,Jharkhand,4,0,0,0,
2020-04-06,Jammu and Kashmir,109,4,2,0,1551
2020-04-06,Karnataka,163,20,4,0,4587
2020-04-06,Kerala,327,59,2,0,10716
2020-04-06,Ladakh,14,10,0,0,
2020-04-06,Maharashtra,868,70,52,0,17563
2020-04-06,Manipur,2,1,0,0,
2020-04-06,Madhya Pradesh,256,11,15,0,2812
2020-04-06,Mizoram,1,0,0,0,58
2020-04-06,Nagaland,0,0,0,0,60
2020-04-06,Odisha,40,2,0,0,1395
2020-04-06,Punjab,79,4,7,0,1434
2020-04-06,Puducherry,5,0,0,0,
2020-04-06,Rajasthan,301,25,2,0,
2020-04-06,Telangana,364,45,11,0,
2020-04-06,Tamil Nadu,621,13,6,0,3684
2020-04-06,Tripura,1,0,0,0,
2020-04-06,India,4777,394,134,3,101068
2020-04-06,Uttar Pradesh,305,21,3,0,5255
2020-04-06,Uttarakhand,31,4,0,0,678
2020-04-06,West Bengal,80,10,3,0,1301
2020-04-07,Andaman and Nicobar Islands,10,0,0,0,
2020-04-07,Andhra Pradesh,314,5,4,0,1800
2020-04-07,Arunachal Pradesh,1,0,0,0,
2020-04-07,Assam,28,0,0,0,962
2020-04-07,Bihar,38,15,1,0,3037
2020-04-07,Chandigarh,18,7,0,0,124
2020-04-07,Chhattisgarh,10,9,0,0,1232
2020-04-07,Delhi,576,20,9,0,9041
2020-04-07,Goa,7,0,0,0,220
2020-04-07,Gujarat,175,25,14,0,
2020-04-07,Himachal Pradesh,27,2,2,3,
2020-04-07,Haryana,143,31,2,0,2520
2020-04-07,Jharkhand,4,0,0,0,
2020-04-07,Jammu and Kashmir,125,4,3,0,1551
2020-04-07,Karnataka,175,25,4,0,6580
2020-04-07,Kerala,336,71,2,0,11232
2020-04-07,Ladakh,14,10,0,0,
2020-04-07,Maharashtra,1018,79,64,0,20877
2020-04-07,Manipur,2,1,0,0,
2020-04-07,Madhya Pradesh,290,21,21,0,3770
2020-04-07,Mizoram,1,0,0,0,58
2020-04-07,Nagaland,0,0,0,0,60
2020-04-07,Odisha,42,2,1,0,2441
2020-04-07,Punjab,99,14,8,0,1434
2020-04-07,Puducherry,5,1,0,0,
2020-04-07,Rajasthan,343,25,2,0,17638
2020-04-07,Telangana,404,45,11,0,
2020-04-07,Tamil Nadu,690,19,7,0,3684
2020-04-07,Tripura,1,0,0,0,
2020-04-07,India,5350,469,161,3,114015
2020-04-07,Uttar Pradesh,332,21,3,0,5255
2020-04-07,Uttarakhand,31,4,0,0,1289
2020-04-07,West Bengal,91,13,3,0,1487
2020-04-08,Andaman and Nicobar Islands,11,0,0,0,
2020-04-08,Andhra Pradesh,348,6,4,0,1800
2020-04-08,Arunachal Pradesh,1,0,0,0,
2020-04-08,Assam,28,0,0,0,962
2020-04-08,Bihar,39,15,1,0,4596
2020-04-08,Chandigarh,18,7,0,0,184
2020-04-08,Chhattisgarh,10,9,0,0,1232
2020-04-08,Delhi,669,21,9,0,9041
2020-04-08,Goa,7,0,0,0,220
2020-04-08,Gujarat,186,25,16,0,4224
2020-04-08,Himachal Pradesh,27,2,2,3,
2020-04-08,Haryana,167,32,2,0,2650
2020-04-08,Jharkhand,4,0,0,0,
2020-04-08,Jammu and Kashmir,158,6,3,0,1551
2020-04-08,Karnataka,181,28,5,0,6967
2020-04-08,Kerala,345,84,2,0,11986
2020-04-08,Ladakh,14,10,0,0,
2020-04-08,Maharashtra,1135,117,72,0,20877
2020-04-08,Manipur,2,1,0,0,
2020-04-08,Madhya Pradesh,341,25,24,0,4056
2020-04-08,Mizoram,1,0,0,0,74
2020-04-08,Nagaland,0,0,0,0,60
2020-04-08,Odisha,42,2,1,0,2441
2020-04-08,Punjab,106,14,9,0,2937
2020-04-08,Puducherry,5,1,0,0,
2020-04-08,Rajasthan,383,45,3,0,17638
2020-04-08,Telangana,453,45,11,0,
2020-04-08,Tamil Nadu,738,21,8,0,5305
2020-04-08,Tripura,1,0,0,0,
2020-04-08,India,5915,565,181,3,127919
2020-04-08,Uttar Pradesh,361,31,4,0,5255
2020-04-08,Uttarakhand,35,5,0,0,1289
2020-04-08,West Bengal,99,13,5,0,1487
2020-04-09,Andaman and Nicobar Islands,11,10,0,0,
2020-04-09,Andhra Pradesh,363,10,6,0,1800
2020-04-09,Arunachal Pradesh,1,0,0,0,206
2020-04-09,Assam,29,0,0,0,962
2020-04-09,Bihar,58,15,1,0,4991
2020-04-09,Chandigarh,18,7,0,0,184
2020-04-09,Chhattisgarh,18,9,0,0,1232
2020-04-09,Delhi,720,25,12,0,9968
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,80
2020-04-09,Goa,7,0,0,0,344
2020-04-09,Gujarat,262,26,18,0,4224
2020-04-09,Himachal Pradesh,28,2,2,3,
2020-04-09,Haryana,170,32,2,0,2964
2020-04-09,Jharkhand,13,0,1,0,
2020-04-09,Jammu and Kashmir,184,6,4,0,1551
2020-04-09,Karnataka,197,30,6,0,7613
2020-04-09,Kerala,357,97,2,0,12710
2020-04-09,Ladakh,14,10,0,0,
2020-04-09,Maharashtra,1364,125,97,0,20877
2020-04-09,Manipur,2,1,0,0,
2020-04-09,Madhya Pradesh,411,25,33,0,5135
2020-04-09,Mizoram,1,0,0,0,84
2020-04-09,Nagaland,0,0,0,0,60
2020-04-09,Odisha,48,2,1,0,3249
2020-04-09,Punjab,130,18,10,0,3192
2020-04-09,Puducherry,5,1,0,0,
2020-04-09,Rajasthan,463,60,3,0,19107
2020-04-09,Telangana,471,45,12,0,
2020-04-09,Tamil Nadu,834,27,8,0,7267
2020-04-09,Tripura,1,0,0,0,
2020-04-09,India,6728,635,227,3,144910
2020-04-09,Uttar Pradesh,410,31,4,0,8402
2020-04-09,Uttarakhand,35,5,0,0,1531
2020-04-09,West Bengal,103,16,5,0,1889
2020-04-10,Andaman and Nicobar Islands,11,10,0,0,
2020-04-10,Andhra Pradesh,381,10,6,0,6374
2020-04-10,Arunachal Pradesh,1,0,0,0,206
2020-04-10,Assam,29,0,1,0,2863
2020-04-10,Bihar,60,15,1,0,5457
2020-04-10,Chandigarh,19,7,0,0,223
2020-04-10,Chhattisgarh,18,9,0,0,3473
2020-04-10,Delhi,903,27,14,0,11061
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,130
2020-04-10,Goa,7,1,0,0,354
2020-04-10,Gujarat,378,33,19,0,7718
2020-04-10,Himachal Pradesh,28,2,2,3,900
2020-04-10,Haryana,176,36,2,0,3527
2020-04-10,Jharkhand,14,0,1,0,1340
2020-04-10,Jammu and Kashmir,207,6,4,0,2961
2020-04-10,Karnataka,207,34,6,0,7975
2020-04-10,Kerala,364,124,2,0,13339
2020-04-10,Ladakh,15,11,0,0,
2020-04-10,Maharashtra,1574,188,110,0,30000
2020-04-10,Manipur,2,1,0,0,
2020-04-10,Madhya Pradesh,451,37,36,0,7049
2020-04-10,Mizoram,1,0,0,0,84
2020-04-10,Nagaland,0,0,0,0,70
2020-04-10,Odisha,50,12,1,0,3547
2020-04-10,Punjab,151,20,11,0,3461
2020-04-10,Puducherry,7,1,0,0,
2020-04-10,Rajasthan,561,60,3,0,22349
2020-04-10,Telangana,487,45,12,0,
2020-04-10,Tamil Nadu,911,44,9,0,8410
2020-04-10,Tripura,2,0,0,0,
2020-04-10,India,7599,786,249,3,161330
2020-04-10,Uttar Pradesh,433,32,4,0,9332
2020-04-10,Uttarakhand,35,5,0,0,1688
2020-04-10,West Bengal,116,16,5,0,2095
2020-04-11,Andaman and Nicobar Islands,11,10,0,0,
2020-04-11,Andhra Pradesh,405,10,6,0,6958
2020-04-11,Arunachal Pradesh,1,0,0,0,206
2020-04-11,Assam,29,0,1,0,3011
2020-04-11,Bihar,64,15,1,0,6250
2020-04-11,Chandigarh,19,7,0,0,264
2020-04-11,Chhattisgarh,25,9,0,0,3858
2020-04-11,Delhi,1069,27,19,0,11709
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
2020-04-11,Goa,7,5,0,0,354
2020-04-11,Gujarat,468,44,22,0,9763
2020-04-11,Himachal Pradesh,32,8,2,3,900
2020-04-11,Haryana,179,36,2,0,3663
2020-04-11,Jharkhand,17,0,1,0,1546
2020-04-11,Jammu and Kashmir,224,6,4,0,3206
2020-04-11,Karnataka,215,39,6,0,8560
2020-04-11,Kerala,374,143,3,0,14163
2020-04-11,Ladakh,15,11,0,0,
2020-04-11,Maharashtra,1761,208,127,0,31841
2020-04-11,Manipur,2,1,0,0,
2020-04-11,Madhya Pradesh,529,38,40,0,8516
2020-04-11,Mizoram,1,0,0,0,84
2020-04-11,Nagaland,0,0,0,0,70
2020-04-11,Odisha,54,12,1,0,3551
2020-04-11,Punjab,158,20,12,0,3909
2020-04-11,Puducherry,7,1,0,0,
2020-04-11,Rajasthan,700,116,9,0,24857
2020-04-11,Telangana,503,96,14,0,
2020-04-11,Tamil Nadu,969,44,10,0,9842
2020-04-11,Tripura,2,0,0,0,337
2020-04-11,India,8453,972,290,3,179374
2020-04-11,Uttar Pradesh,452,45,5,0,10595
2020-04-11,Uttarakhand,35,5,0,0,1705
2020-04-11,West Bengal,126,16,5,0,2286
2020-04-12,Andaman and Nicobar Islands,11,10,0,0,
2020-04-12,Andhra Pradesh,420,12,7,0,6958
2020-04-12,Arunachal Pradesh,1,0,0,0,206
2020-04-12,Assam,30,0,1,0,3138
2020-04-12,Bihar,64,26,1,0,6703
2020-04-12,Chandigarh,21,7,0,0,279
2020-04-12,Chhattisgarh,31,10,0,0,3945
2020-04-12,Delhi,1154,28,24,0,14036
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
2020-04-12,Goa,7,5,0,0,406
2020-04-12,Gujarat,516,44,24,0,11715
2020-04-12,Himachal Pradesh,32,12,2,3,1113
2020-04-12,Haryana,195,44,3,0,3903
2020-04-12,Jharkhand,19,0,2,0,1683
2020-04-12,Jammu and Kashmir,245,6,4,0,3600
2020-04-12,Karnataka,232,54,6,0,9251
2020-04-12,Kerala,376,179,3,0,14989
2020-04-12,Ladakh,15,11,0,0,
2020-04-12,Maharashtra,1982,217,149,0,35668
2020-04-12,Manipur,2,1,0,0,
2020-04-12,Madhya Pradesh,562,41,43,0,10481
2020-04-12,Mizoram,1,0,0,0,87
2020-04-12,Nagaland,0,0,0,0,74
2020-04-12,Odisha,54,12,1,0,3862
2020-04-12,Punjab,170,23,12,0,4281
2020-04-12,Puducherry,7,1,0,0,
2020-04-12,Rajasthan,804,121,11,0,28505
2020-04-12,Telangana,531,103,16,0,
2020-04-12,Tamil Nadu,1075,50,11,0,10655
2020-04-12,Tripura,2,0,0,0,337
2020-04-12,India,9211,1086,332,3,195748
2020-04-12,Uttar Pradesh,483,45,5,0,11855
2020-04-12,Uttarakhand,35,5,0,0,1820
2020-04-12,West Bengal,134,19,7,0,2523
2020-04-13,Andaman and Nicobar Islands,11,10,0,0,
2020-04-13,Andhra Pradesh,439,12,7,0,8755
2020-04-13,Arunachal Pradesh,1,0,0,0,206
2020-04-13,Assam,32,0,1,0,3138
2020-04-13,Bihar,66,28,1,0,7263
2020-04-13,Chandigarh,21,7,0,0,296
2020-04-13,Chhattisgarh,31,10,0,0,4377
2020-04-13,Delhi,1510,31,28,0,15032
2020-04-13,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
2020-04-13,Goa,7,5,0,0,440
2020-04-13,Gujarat,572,54,26,0,14251
2020-04-13,Himachal Pradesh,32,12,2,3,1210
2020-04-13,Haryana,196,51,3,0,4489
2020-04-13,Jharkhand,24,0,2,0,1982
2020-04-13,Jammu and Kashmir,270,16,4,0,4065
2020-04-13,Karnataka,247,60,8,0,10017
2020-04-13,Kerala,379,198,3,0,15683
2020-04-13,Ladakh,17,12,0,0,618
2020-04-13,Maharashtra,2334,229,160,0,39725
2020-04-13,Meghalaya,1,0,0,0,
2020-04-13,Manipur,2,1,0,0,
2020-04-13,Madhya Pradesh,614,51,50,0,10481
2020-04-13,Mizoram,1,0,0,0,89
2020-04-13,Nagaland,0,0,0,0,74
2020-04-13,Odisha,55,18,1,0,4170
2020-04-13,Punjab,176,25,12,0,4480
2020-04-13,Puducherry,7,1,0,0,
2020-04-13,Rajasthan,897,121,11,0,31804
2020-04-13,Telangana,592,103,17,0,
2020-04-13,Tamil Nadu,1173,58,11,0,12746
2020-04-13,Tripura,2,0,0,0,337
2020-04-13,India,10454,1198,359,3,217554
2020-04-13,Uttar Pradesh,558,49,5,0,13287
2020-04-13,Uttarakhand,35,7,0,0,1998
2020-04-13,West Bengal,152,29,7,0,2793
2020-04-14,Andaman and Nicobar Islands,11,10,0,0,
2020-04-14,Andhra Pradesh,484,16,11,0,10505
2020-04-14,Arunachal Pradesh,1,0,0,0,280
2020-04-14,Assam,33,0,1,0,3491
2020-04-14,Bihar,66,29,1,0,7727
2020-04-14,Chandigarh,21,7,0,0,309
2020-04-14,Chhattisgarh,33,13,0,0,4812
2020-04-14,Delhi,1561,31,30,0,16282
2020-04-14,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211
2020-04-14,Goa,7,5,0,0,479
2020-04-14,Gujarat,650,59,28,0,14980
2020-04-14,Himachal Pradesh,33,13,2,3,1311
2020-04-14,Haryana,198,55,3,0,5210
2020-04-14,Jharkhand,27,0,2,0,2334
2020-04-14,Jammu and Kashmir,278,30,4,0,4619
2020-04-14,Karnataka,260,71,10,0,11107
2020-04-14,Kerala,387,211,3,0,16235
2020-04-14,Ladakh,17,12,0,0,760
2020-04-14,Maharashtra,2680,259,178,0,41071
2020-04-14,Meghalaya,1,0,0,0,
2020-04-14,Manipur,2,1,0,0,276
2020-04-14,Madhya Pradesh,741,64,53,0,8105
2020-04-14,Mizoram,1,0,0,0,91
2020-04-14,Nagaland,0,0,0,0,174
2020-04-14,Odisha,60,18,1,0,4734
2020-04-14,Punjab,184,27,13,0,4844
2020-04-14,Puducherry,7,1,0,0,
2020-04-14,Rajasthan,1005,147,11,0,34928
2020-04-14,Telangana,644,110,18,0,
2020-04-14,Tamil Nadu,1204,81,12,0,19255
2020-04-14,Tripura,2,0,0,0,337
2020-04-14,India,11485,1365,396,3,244893
2020-04-14,Uttar Pradesh,660,50,8,0,15914
2020-04-14,Uttarakhand,37,9,0,0,2174
2020-04-14,West Bengal,190,36,7,0,3081
2020-04-15,Andaman and Nicobar Islands,11,10,0,0,
2020-04-15,Andhra Pradesh,525,20,14,0,11613
2020-04-15,Arunachal Pradesh,1,1,0,0,280
2020-04-15,Assam,33,2,1,0,3613
2020-04-15,Bihar,72,29,1,0,8263
2020-04-15,Chandigarh,21,9,0,0,317
2020-04-15,Chhattisgarh,33,17,0,0,5122
2020-04-15,Delhi,1578,41,32,0,16605
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,356
2020-04-15,Goa,7,6,0,0,556
2020-04-15,Gujarat,766,64,33,0,19197
2020-04-15,Himachal Pradesh,35,13,2,3,1426
2020-04-15,Haryana,204,57,3,0,7388
2020-04-15,Jharkhand,28,0,2,0,2334
2020-04-15,Jammu and Kashmir,300,36,4,0,5171
2020-04-15,Karnataka,279,80,12,0,12483
2020-04-15,Kerala,388,218,3,0,16475
2020-04-15,Ladakh,18,12,0,0,820
2020-04-15,Maharashtra,2916,295,187,0,45142
2020-04-15,Meghalaya,7,0,1,0,
2020-04-15,Manipur,2,1,0,0,276
2020-04-15,Madhya Pradesh,938,64,53,0,9596
2020-04-15,Mizoram,1,0,0,0,94
2020-04-15,Nagaland,0,0,0,0,184
2020-04-15,Odisha,60,19,1,0,5537
2020-04-15,Punjab,186,27,13,0,5193
2020-04-15,Puducherry,7,1,0,0,
2020-04-15,Rajasthan,1076,147,11,0,37860
2020-04-15,Telangana,650,118,18,0,
2020-04-15,Tamil Nadu,1242,118,14,0,21994
2020-04-15,Tripura,2,1,0,0,738
2020-04-15,India,12371,1509,423,3,274599
2020-04-15,Uttar Pradesh,735,57,11,0,19506
2020-04-15,Uttarakhand,37,9,0,0,2413
2020-04-15,West Bengal,213,37,7,0,3470
2020-04-16,Andaman and Nicobar Islands,11,11,0,0,
2020-04-16,Andhra Pradesh,534,20,14,0,20235
2020-04-16,Arunachal Pradesh,1,1,0,0,280
2020-04-16,Assam,35,5,1,0,4108
2020-04-16,Bihar,83,37,1,0,8846
2020-04-16,Chandigarh,21,9,0,0,337
2020-04-16,Chhattisgarh,36,23,0,0,5519
2020-04-16,Delhi,1640,52,38,0,18784
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
2020-04-16,Goa,7,6,0,0,611
2020-04-16,Gujarat,929,73,36,0,20903
2020-04-16,Himachal Pradesh,35,16,2,3,1604
2020-04-16,Haryana,215,65,3,0,8064
2020-04-16,Jharkhand,29,0,2,0,2334
2020-04-16,Jammu and Kashmir,314,38,4,0,5680
2020-04-16,Karnataka,315,82,13,0,13724
2020-04-16,Kerala,395,245,3,0,17400
2020-04-16,Ladakh,18,14,0,0,917
2020-04-16,Maharashtra,3201,300,194,0,50882
2020-04-16,Meghalaya,9,0,1,0,552
2020-04-16,Manipur,2,1,0,0,276
2020-04-16,Madhya Pradesh,1164,70,55,0,13492
2020-04-16,Mizoram,1,0,0,0,94
2020-04-16,Nagaland,0,0,0,0,184
2020-04-16,Odisha,60,19,1,0,6734
2020-04-16,Punjab,197,29,14,0,5524
2020-04-16,Puducherry,7,1,0,0,
2020-04-16,Rajasthan,1131,164,11,0,40778
2020-04-16,Telangana,700,186,18,0,
2020-04-16,Tamil Nadu,1267,180,15,0,26005
2020-04-16,Tripura,2,1,0,0,762
2020-04-16,India,13432,1767,449,3,302956
2020-04-16,Uttar Pradesh,805,68,13,0,21384
2020-04-16,Uttarakhand,37,9,0,0,2593
2020-04-16,West Bengal,231,42,10,0,3811
2020-04-17,Andaman and Nicobar Islands,12,11,0,0,1403
2020-04-17,Andhra Pradesh,572,35,14,0,20235
2020-04-17,Arunachal Pradesh,1,1,0,0,363
2020-04-17,Assam,35,9,1,0,4236
2020-04-17,Bihar,85,37,1,0,9486
2020-04-17,Chandigarh,21,9,0,0,358
2020-04-17,Chhattisgarh,36,24,0,0,5776
2020-04-17,Delhi,1707,72,42,0,21409
2020-04-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
2020-04-17,Goa,7,6,0,0,673
2020-04-17,Gujarat,1099,86,41,0,23483
2020-04-17,Himachal Pradesh,38,16,2,3,1992
2020-04-17,Haryana,223,86,3,0,8884
2020-04-17,Jharkhand,32,0,2,0,3143
2020-04-17,Jammu and Kashmir,328,42,5,0,6438
2020-04-17,Karnataka,359,88,13,0,17594
2020-04-17,Kerala,396,255,3,0,18029
2020-04-17,Ladakh,18,14,0,0,917
2020-04-17,Maharashtra,3321,331,201,0,55678
2020-04-17,Meghalaya,9,0,1,0,617
2020-04-17,Manipur,2,1,0,0,311
2020-04-17,Madhya Pradesh,1310,70,69,0,15302
2020-04-17,Mizoram,1,0,0,0,94
2020-04-17,Nagaland,0,0,0,0,274
2020-04-17,Odisha,60,21,1,0,7577
2020-04-17,Punjab,211,30,14,0,5988
2020-04-17,Puducherry,7,1,0,0,
2020-04-17,Rajasthan,1229,183,17,0,42847
2020-04-17,Telangana,766,186,18,0,
2020-04-17,Tamil Nadu,1323,283,15,0,29673
2020-04-17,Tripura,2,1,0,0,762
2020-04-17,India,14354,2040,487,3,335123
2020-04-17,Uttar Pradesh,849,82,14,0,24643
2020-04-17,Uttarakhand,40,9,0,0,2831
2020-04-17,West Bengal,255,51,10,0,4212
2020-04-18,Andaman and Nicobar Islands,14,11,0,0,1403
2020-04-18,Andhra Pradesh,603,42,16,0,21450
2020-04-18,Arunachal Pradesh,1,1,0,0,389
2020-04-18,Assam,35,12,1,0,4400
2020-04-18,Bihar,86,42,2,0,10130
2020-04-18,Chandigarh,23,9,0,0,381
2020-04-18,Chhattisgarh,36,25,0,0,5776
2020-04-18,Delhi,1893,207,43,0,22283
2020-04-18,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
2020-04-18,Goa,7,6,0,0,758
2020-04-18,Gujarat,1376,93,53,0,26102
2020-04-18,Himachal Pradesh,39,16,2,3,2207
2020-04-18,Haryana,232,100,3,0,10454
2020-04-18,Jharkhand,33,0,2,0,3431
2020-04-18,Jammu and Kashmir,341,51,5,0,6937
2020-04-18,Karnataka,384,104,14,0,19186
2020-04-18,Kerala,400,257,3,0,18774
2020-04-18,Ladakh,18,14,0,0,917
2020-04-18,Maharashtra,3648,365,211,0,60166
2020-04-18,Meghalaya,11,0,1,0,738
2020-04-18,Manipur,2,1,0,0,311
2020-04-18,Madhya Pradesh,1402,127,69,0,14978
2020-04-18,Mizoram,1,0,0,0,102
2020-04-18,Nagaland,0,0,0,0,392
2020-04-18,Odisha,61,24,1,0,8619
2020-04-18,Punjab,234,31,16,0,6167
2020-04-18,Puducherry,7,4,0,0,1207
2020-04-18,Rajasthan,1351,200,21,0,47197
2020-04-18,Telangana,809,186,18,0,
2020-04-18,Tamil Nadu,1372,365,15,0,35036
2020-04-18,Tripura,2,1,0,0,762
2020-04-18,India,15725,2466,522,3,372123
2020-04-18,Uttar Pradesh,975,108,14,0,28484
2020-04-18,Uttarakhand,42,9,0,0,3158
2020-04-18,West Bengal,287,55,12,0,4630
2020-04-19,Andaman and Nicobar Islands,15,11,0,0,1403
2020-04-19,Andhra Pradesh,647,65,17,0,26958
2020-04-19,Arunachal Pradesh,1,1,0,0,389
2020-04-19,Assam,35,17,1,0,4865
2020-04-19,Bihar,96,42,2,0,10745
2020-04-19,Chandigarh,26,13,0,0,430
2020-04-19,Chhattisgarh,36,25,0,0,6675
2020-04-19,Delhi,2003,290,45,0,24387
2020-04-19,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382
2020-04-19,Goa,7,7,0,0,826
2020-04-19,Gujarat,1743,105,63,0,29104
2020-04-19,Himachal Pradesh,39,16,2,3,2553
2020-04-19,Haryana,250,104,3,0,12687
2020-04-19,Jharkhand,41,0,2,0,3646
2020-04-19,Jammu and Kashmir,354,56,5,0,7895
2020-04-19,Karnataka,390,111,16,0,21367
2020-04-19,Kerala,402,270,3,0,19351
2020-04-19,Ladakh,18,14,0,0,991
2020-04-19,Maharashtra,4200,507,223,0,66796
2020-04-19,Meghalaya,11,0,1,0,766
2020-04-19,Manipur,2,1,0,0,311
2020-04-19,Madhya Pradesh,1407,131,72,0,17835
2020-04-19,Mizoram,1,0,0,0,116
2020-04-19,Nagaland,0,0,0,0,404
2020-04-19,Odisha,61,24,1,0,9690
2020-04-19,Punjab,244,37,16,0,6607
2020-04-19,Puducherry,7,4,0,0,1245
2020-04-19,Rajasthan,1478,205,23,0,51614
2020-04-19,Telangana,858,186,21,0,14962
2020-04-19,Tamil Nadu,1477,411,15,0,40876
2020-04-19,Tripura,2,1,0,0,762
2020-04-19,India,17305,2854,560,3,401586
